segment,SA2_NAME21,GCC_NAME21,fraction,new_name
24,Albany,Rest of WA,0.00291970802919708,24 Empty nesters in fringe and capital city regions
25,Ngunnawal,Australian Capital Territory,0.005361930294906166,25 Early career admin workers and pensioners
25,Crace,Australian Capital Territory,0.002680965147453083,25 Early career admin workers and pensioners
25,Palmerston,Australian Capital Territory,0.002680965147453083,25 Early career admin workers and pensioners
25,Watson,Australian Capital Territory,0.002680965147453083,25 Early career admin workers and pensioners
25,Plympton,Greater Adelaide,0.01742627345844504,25 Early career admin workers and pensioners
25,Mitchell Park,Greater Adelaide,0.0160857908847185,25 Early career admin workers and pensioners
25,Edwardstown,Greater Adelaide,0.013404825737265416,25 Early career admin workers and pensioners
25,Warradale,Greater Adelaide,0.010723860589812333,25 Early career admin workers and pensioners
25,Taigum - Fitzgibbon,Greater Brisbane,0.005361930294906166,25 Early career admin workers and pensioners
25,Springfield Lakes,Greater Brisbane,0.004021447721179625,25 Early career admin workers and pensioners
25,Carina Heights,Greater Brisbane,0.002680965147453083,25 Early career admin workers and pensioners
25,Mansfield (Qld),Greater Brisbane,0.002680965147453083,25 Early career admin workers and pensioners
25,Rapid Creek,Greater Darwin,0.002680965147453083,25 Early career admin workers and pensioners
25,Tiwi,Greater Darwin,0.002680965147453083,25 Early career admin workers and pensioners
25,Stuart Park,Greater Darwin,0.0013404825737265416,25 Early career admin workers and pensioners
25,Alawa,Greater Darwin,0.0013404825737265416,25 Early career admin workers and pensioners
25,Glenorchy,Greater Hobart,0.006702412868632708,25 Early career admin workers and pensioners
25,Kingston - Huntingfield,Greater Hobart,0.005361930294906166,25 Early career admin workers and pensioners
25,Mount Nelson - Dynnyrne,Greater Hobart,0.0013404825737265416,25 Early career admin workers and pensioners
25,Highett (East) - Cheltenham,Greater Melbourne,0.01876675603217158,25 Early career admin workers and pensioners
25,Altona Meadows,Greater Melbourne,0.014745308310991957,25 Early career admin workers and pensioners
25,Mitcham (Vic.),Greater Melbourne,0.013404825737265416,25 Early career admin workers and pensioners
25,Caulfield - South,Greater Melbourne,0.012064343163538873,25 Early career admin workers and pensioners
25,East Victoria Park - Carlisle,Greater Perth,0.010723860589812333,25 Early career admin workers and pensioners
25,Tuart Hill - Joondanna,Greater Perth,0.00804289544235925,25 Early career admin workers and pensioners
25,Yokine - Coolbinia - Menora,Greater Perth,0.00804289544235925,25 Early career admin workers and pensioners
25,Victoria Park - Lathlain - Burswood,Greater Perth,0.00804289544235925,25 Early career admin workers and pensioners
25,Miranda - Yowie Bay,Greater Sydney,0.014745308310991957,25 Early career admin workers and pensioners
25,Sydenham - Tempe - St Peters,Greater Sydney,0.00938337801608579,25 Early career admin workers and pensioners
25,Lalor Park - Kings Langley,Greater Sydney,0.00804289544235925,25 Early career admin workers and pensioners
25,Sans Souci - Ramsgate,Greater Sydney,0.00804289544235925,25 Early career admin workers and pensioners
25,Wollongong - West,Rest of NSW,0.00804289544235925,25 Early career admin workers and pensioners
25,Griffith (NSW),Rest of NSW,0.006702412868632708,25 Early career admin workers and pensioners
25,Queanbeyan,Rest of NSW,0.005361930294906166,25 Early career admin workers and pensioners
25,Karabar,Rest of NSW,0.002680965147453083,25 Early career admin workers and pensioners
25,East Side,Rest of NT,0.0013404825737265416,25 Early career admin workers and pensioners
25,Larapinta,Rest of NT,0.0013404825737265416,25 Early career admin workers and pensioners
25,Arundel,Rest of Qld,0.004021447721179625,25 Early career admin workers and pensioners
25,Southport - South,Rest of Qld,0.004021447721179625,25 Early career admin workers and pensioners
25,Kanimbla - Mooroobool,Rest of Qld,0.002680965147453083,25 Early career admin workers and pensioners
25,Labrador,Rest of Qld,0.002680965147453083,25 Early career admin workers and pensioners
25,Naracoorte,Rest of SA,0.002680965147453083,25 Early career admin workers and pensioners
25,Corio - Lovely Banks,Rest of Vic.,0.00938337801608579,25 Early career admin workers and pensioners
25,North Geelong - Bell Park,Rest of Vic.,0.006702412868632708,25 Early career admin workers and pensioners
25,Shepparton - North,Rest of Vic.,0.004021447721179625,25 Early career admin workers and pensioners
25,Geelong,Rest of Vic.,0.0013404825737265416,25 Early career admin workers and pensioners
25,Katanning,Rest of WA,0.004021447721179625,25 Early career admin workers and pensioners
25,Harvey,Rest of WA,0.0013404825737265416,25 Early career admin workers and pensioners
26,Franklin,Australian Capital Territory,0.001996007984031936,26 Multicultural lower skilled workers
26,Phillip,Australian Capital Territory,0.001996007984031936,26 Multicultural lower skilled workers
26,The Parks,Greater Adelaide,0.011976047904191617,26 Multicultural lower skilled workers
26,Enfield - Blair Athol,Greater Adelaide,0.005988023952095809,26 Multicultural lower skilled workers
26,Paradise - Newton,Greater Adelaide,0.003992015968063872,26 Multicultural lower skilled workers
26,Plympton,Greater Adelaide,0.003992015968063872,26 Multicultural lower skilled workers
26,Kuraby,Greater Brisbane,0.003992015968063872,26 Multicultural lower skilled workers
26,Pallara - Willawong,Greater Brisbane,0.001996007984031936,26 Multicultural lower skilled workers
26,Parkinson - Drewvale,Greater Brisbane,0.001996007984031936,26 Multicultural lower skilled workers
26,Runcorn,Greater Brisbane,0.001996007984031936,26 Multicultural lower skilled workers
26,Dandenong - North,Greater Melbourne,0.03992015968063872,26 Multicultural lower skilled workers
26,Dandenong - South,Greater Melbourne,0.023952095808383235,26 Multicultural lower skilled workers
26,Campbellfield - Coolaroo,Greater Melbourne,0.013972055888223553,26 Multicultural lower skilled workers
26,Springvale,Greater Melbourne,0.013972055888223553,26 Multicultural lower skilled workers
26,Canning Vale - East,Greater Perth,0.017964071856287425,26 Multicultural lower skilled workers
26,Willetton,Greater Perth,0.00998003992015968,26 Multicultural lower skilled workers
26,Balga - Mirrabooka,Greater Perth,0.003992015968063872,26 Multicultural lower skilled workers
26,Maddington - Orange Grove - Martin,Greater Perth,0.003992015968063872,26 Multicultural lower skilled workers
26,Yagoona - Birrong,Greater Sydney,0.02594810379241517,26 Multicultural lower skilled workers
26,Fairfield - West,Greater Sydney,0.02594810379241517,26 Multicultural lower skilled workers
26,Chester Hill - Sefton,Greater Sydney,0.023952095808383235,26 Multicultural lower skilled workers
26,Fairfield,Greater Sydney,0.021956087824351298,26 Multicultural lower skilled workers
26,Berkeley - Lake Heights - Cringila,Rest of NSW,0.001996007984031936,26 Multicultural lower skilled workers
26,Port Kembla - Warrawong,Rest of NSW,0.001996007984031936,26 Multicultural lower skilled workers
26,Robinvale,Rest of Vic.,0.003992015968063872,26 Multicultural lower skilled workers
26,Shepparton - South East,Rest of Vic.,0.001996007984031936,26 Multicultural lower skilled workers
27,Franklin,Australian Capital Territory,0.0014005602240896359,27 Old manufacturing heartland
27,Gungahlin,Australian Capital Territory,0.0014005602240896359,27 Old manufacturing heartland
27,Enfield - Blair Athol,Greater Adelaide,0.008403361344537815,27 Old manufacturing heartland
27,Windsor Gardens,Greater Adelaide,0.0056022408963585435,27 Old manufacturing heartland
27,Salisbury,Greater Adelaide,0.0056022408963585435,27 Old manufacturing heartland
27,Pooraka - Cavan,Greater Adelaide,0.004201680672268907,27 Old manufacturing heartland
27,Runcorn,Greater Brisbane,0.008403361344537815,27 Old manufacturing heartland
27,Coopers Plains,Greater Brisbane,0.004201680672268907,27 Old manufacturing heartland
27,Marsden,Greater Brisbane,0.004201680672268907,27 Old manufacturing heartland
27,Algester,Greater Brisbane,0.0028011204481792717,27 Old manufacturing heartland
27,Dandenong North,Greater Melbourne,0.029411764705882353,27 Old manufacturing heartland
27,Campbellfield - Coolaroo,Greater Melbourne,0.023809523809523808,27 Old manufacturing heartland
27,Endeavour Hills - South,Greater Melbourne,0.022408963585434174,27 Old manufacturing heartland
27,Endeavour Hills - North,Greater Melbourne,0.018207282913165267,27 Old manufacturing heartland
27,Balga - Mirrabooka,Greater Perth,0.00980392156862745,27 Old manufacturing heartland
27,Alexander Heights - Koondoola,Greater Perth,0.004201680672268907,27 Old manufacturing heartland
27,Dianella - North,Greater Perth,0.0028011204481792717,27 Old manufacturing heartland
27,Cannington - Queens Park,Greater Perth,0.0028011204481792717,27 Old manufacturing heartland
27,Bossley Park - Abbotsbury,Greater Sydney,0.025210084033613446,27 Old manufacturing heartland
27,Guildford - South Granville,Greater Sydney,0.023809523809523808,27 Old manufacturing heartland
27,Guildford West - Merrylands West,Greater Sydney,0.0196078431372549,27 Old manufacturing heartland
27,Casula,Greater Sydney,0.01680672268907563,27 Old manufacturing heartland
27,Port Kembla - Warrawong,Rest of NSW,0.0014005602240896359,27 Old manufacturing heartland
27,Benowa,Rest of Qld,0.0014005602240896359,27 Old manufacturing heartland
27,North Geelong - Bell Park,Rest of Vic.,0.0014005602240896359,27 Old manufacturing heartland
28,Monash,Australian Capital Territory,0.002506265664160401,28 Vietnamese enclaves
28,The Parks,Greater Adelaide,0.022556390977443608,28 Vietnamese enclaves
28,Woodville - Cheltenham,Greater Adelaide,0.012531328320802004,28 Vietnamese enclaves
28,Virginia - Waterloo Corner,Greater Adelaide,0.007518796992481203,28 Vietnamese enclaves
28,Parafield Gardens,Greater Adelaide,0.007518796992481203,28 Vietnamese enclaves
28,Inala - Richlands,Greater Brisbane,0.02506265664160401,28 Vietnamese enclaves
28,Forest Lake - Ellen Grove,Greater Brisbane,0.02506265664160401,28 Vietnamese enclaves
28,Durack,Greater Brisbane,0.015037593984962405,28 Vietnamese enclaves
28,Darra - Sumner,Greater Brisbane,0.012531328320802004,28 Vietnamese enclaves
28,Howrah - Tranmere,Greater Hobart,0.002506265664160401,28 Vietnamese enclaves
28,Rokeby,Greater Hobart,0.002506265664160401,28 Vietnamese enclaves
28,Braybrook,Greater Melbourne,0.040100250626566414,28 Vietnamese enclaves
28,Sunshine North,Greater Melbourne,0.03508771929824561,28 Vietnamese enclaves
28,Springvale South,Greater Melbourne,0.03258145363408521,28 Vietnamese enclaves
28,St Albans - North,Greater Melbourne,0.03258145363408521,28 Vietnamese enclaves
28,Ballajura,Greater Perth,0.015037593984962405,28 Vietnamese enclaves
28,Girrawheen,Greater Perth,0.007518796992481203,28 Vietnamese enclaves
28,Balga - Mirrabooka,Greater Perth,0.005012531328320802,28 Vietnamese enclaves
28,Marangaroo,Greater Perth,0.005012531328320802,28 Vietnamese enclaves
28,Canley Vale - Canley Heights,Greater Sydney,0.05012531328320802,28 Vietnamese enclaves
28,Cabramatta - Lansvale,Greater Sydney,0.047619047619047616,28 Vietnamese enclaves
28,Cabramatta West - Mount Pritchard,Greater Sydney,0.03759398496240601,28 Vietnamese enclaves
28,Fairfield - East,Greater Sydney,0.017543859649122806,28 Vietnamese enclaves
28,Tamworth - East,Rest of NSW,0.012531328320802004,28 Vietnamese enclaves
28,Batemans Bay,Rest of NSW,0.002506265664160401,28 Vietnamese enclaves
28,Young,Rest of NSW,0.002506265664160401,28 Vietnamese enclaves
28,Grafton,Rest of NSW,0.002506265664160401,28 Vietnamese enclaves
28,Alligator,Rest of NT,0.002506265664160401,28 Vietnamese enclaves
28,Charleville,Rest of Qld,0.012531328320802004,28 Vietnamese enclaves
28,Chinchilla,Rest of Qld,0.002506265664160401,28 Vietnamese enclaves
28,Warwick,Rest of Qld,0.002506265664160401,28 Vietnamese enclaves
28,Berserker,Rest of Qld,0.002506265664160401,28 Vietnamese enclaves
28,Port Pirie,Rest of SA,0.002506265664160401,28 Vietnamese enclaves
28,Whyalla,Rest of SA,0.002506265664160401,28 Vietnamese enclaves
28,Murray Bridge,Rest of SA,0.002506265664160401,28 Vietnamese enclaves
28,Wodonga,Rest of Vic.,0.007518796992481203,28 Vietnamese enclaves
28,Hamilton (Vic.),Rest of Vic.,0.005012531328320802,28 Vietnamese enclaves
28,California Gully - Eaglehawk,Rest of Vic.,0.002506265664160401,28 Vietnamese enclaves
28,West Wodonga,Rest of Vic.,0.002506265664160401,28 Vietnamese enclaves
28,Albany,Rest of WA,0.002506265664160401,28 Vietnamese enclaves
29,Davoren Park,Greater Adelaide,0.021212121212121213,29 Working class pacific island families in old 'new estates'
29,Enfield - Blair Athol,Greater Adelaide,0.00909090909090909,29 Working class pacific island families in old 'new estates'
29,Salisbury,Greater Adelaide,0.007575757575757576,29 Working class pacific island families in old 'new estates'
29,Para Hills,Greater Adelaide,0.0030303030303030303,29 Working class pacific island families in old 'new estates'
29,Redbank Plains,Greater Brisbane,0.024242424242424242,29 Working class pacific island families in old 'new estates'
29,Collingwood Park - Redbank,Greater Brisbane,0.019696969696969695,29 Working class pacific island families in old 'new estates'
29,Kallangur,Greater Brisbane,0.019696969696969695,29 Working class pacific island families in old 'new estates'
29,Rocklea - Acacia Ridge,Greater Brisbane,0.01818181818181818,29 Working class pacific island families in old 'new estates'
29,Berriedale - Chigwell,Greater Hobart,0.0030303030303030303,29 Working class pacific island families in old 'new estates'
29,Carrum Downs,Greater Melbourne,0.03484848484848485,29 Working class pacific island families in old 'new estates'
29,Frankston North,Greater Melbourne,0.02878787878787879,29 Working class pacific island families in old 'new estates'
29,Pakenham - South West,Greater Melbourne,0.01818181818181818,29 Working class pacific island families in old 'new estates'
29,Cranbourne,Greater Melbourne,0.01818181818181818,29 Working class pacific island families in old 'new estates'
29,Armadale - Wungong - Brookdale,Greater Perth,0.02878787878787879,29 Working class pacific island families in old 'new estates'
29,Ballajura,Greater Perth,0.013636363636363636,29 Working class pacific island families in old 'new estates'
29,Forrestfield - Wattle Grove,Greater Perth,0.013636363636363636,29 Working class pacific island families in old 'new estates'
29,Clarkson,Greater Perth,0.006060606060606061,29 Working class pacific island families in old 'new estates'
29,St Marys - North St Marys,Greater Sydney,0.019696969696969695,29 Working class pacific island families in old 'new estates'
29,Bradbury - Wedderburn,Greater Sydney,0.012121212121212121,29 Working class pacific island families in old 'new estates'
29,Campbelltown - Woodbine,Greater Sydney,0.00909090909090909,29 Working class pacific island families in old 'new estates'
29,Minto - St Andrews,Greater Sydney,0.00909090909090909,29 Working class pacific island families in old 'new estates'
29,Lavington,Rest of NSW,0.01818181818181818,29 Working class pacific island families in old 'new estates'
29,Port Kembla - Warrawong,Rest of NSW,0.015151515151515152,29 Working class pacific island families in old 'new estates'
29,Berkeley - Lake Heights - Cringila,Rest of NSW,0.013636363636363636,29 Working class pacific island families in old 'new estates'
29,Raymond Terrace,Rest of NSW,0.007575757575757576,29 Working class pacific island families in old 'new estates'
29,Charles,Rest of NT,0.0015151515151515152,29 Working class pacific island families in old 'new estates'
29,Tennant Creek,Rest of NT,0.0015151515151515152,29 Working class pacific island families in old 'new estates'
29,Varsity Lakes,Rest of Qld,0.013636363636363636,29 Working class pacific island families in old 'new estates'
29,Nerang - Mount Nathan,Rest of Qld,0.00909090909090909,29 Working class pacific island families in old 'new estates'
29,Edmonton,Rest of Qld,0.004545454545454545,29 Working class pacific island families in old 'new estates'
29,Warwick,Rest of Qld,0.004545454545454545,29 Working class pacific island families in old 'new estates'
29,Whyalla,Rest of SA,0.007575757575757576,29 Working class pacific island families in old 'new estates'
29,Port Augusta,Rest of SA,0.006060606060606061,29 Working class pacific island families in old 'new estates'
29,Newnham - Mayfield,Rest of Tas.,0.013636363636363636,29 Working class pacific island families in old 'new estates'
29,Invermay,Rest of Tas.,0.0030303030303030303,29 Working class pacific island families in old 'new estates'
29,Ravenswood,Rest of Tas.,0.0030303030303030303,29 Working class pacific island families in old 'new estates'
29,Morwell,Rest of Vic.,0.015151515151515152,29 Working class pacific island families in old 'new estates'
29,Shepparton - South East,Rest of Vic.,0.012121212121212121,29 Working class pacific island families in old 'new estates'
29,North Geelong - Bell Park,Rest of Vic.,0.010606060606060607,29 Working class pacific island families in old 'new estates'
29,Moe - Newborough,Rest of Vic.,0.010606060606060607,29 Working class pacific island families in old 'new estates'
29,College Grove - Carey Park,Rest of WA,0.0030303030303030303,29 Working class pacific island families in old 'new estates'
29,Collie,Rest of WA,0.0030303030303030303,29 Working class pacific island families in old 'new estates'
29,East Bunbury - Glen Iris,Rest of WA,0.0030303030303030303,29 Working class pacific island families in old 'new estates'
29,Kalgoorlie,Rest of WA,0.0030303030303030303,29 Working class pacific island families in old 'new estates'
30,Ingle Farm,Greater Adelaide,0.013333333333333334,30 Pacific Islander community in older australian community
30,Gawler - South,Greater Adelaide,0.010666666666666666,30 Pacific Islander community in older australian community
30,Para Hills,Greater Adelaide,0.010666666666666666,30 Pacific Islander community in older australian community
30,Aldinga,Greater Adelaide,0.010666666666666666,30 Pacific Islander community in older australian community
30,Deception Bay,Greater Brisbane,0.029333333333333333,30 Pacific Islander community in older australian community
30,Boronia Heights - Park Ridge,Greater Brisbane,0.017333333333333333,30 Pacific Islander community in older australian community
30,Strathpine - Brendale,Greater Brisbane,0.014666666666666666,30 Pacific Islander community in older australian community
30,Bethania - Waterford,Greater Brisbane,0.013333333333333334,30 Pacific Islander community in older australian community
30,Claremont (Tas.),Greater Hobart,0.006666666666666667,30 Pacific Islander community in older australian community
30,Mornington - Warrane,Greater Hobart,0.005333333333333333,30 Pacific Islander community in older australian community
30,Glenorchy,Greater Hobart,0.005333333333333333,30 Pacific Islander community in older australian community
30,Brighton - Pontville,Greater Hobart,0.004,30 Pacific Islander community in older australian community
30,Werribee - East,Greater Melbourne,0.02266666666666667,30 Pacific Islander community in older australian community
30,Melton West,Greater Melbourne,0.021333333333333333,30 Pacific Islander community in older australian community
30,Frankston North,Greater Melbourne,0.013333333333333334,30 Pacific Islander community in older australian community
30,Craigieburn - Central,Greater Melbourne,0.012,30 Pacific Islander community in older australian community
30,Gosnells,Greater Perth,0.034666666666666665,30 Pacific Islander community in older australian community
30,Parmelia - Orelia,Greater Perth,0.010666666666666666,30 Pacific Islander community in older australian community
30,Calista,Greater Perth,0.006666666666666667,30 Pacific Islander community in older australian community
30,Cooloongup,Greater Perth,0.006666666666666667,30 Pacific Islander community in older australian community
30,Rosemeadow - Glen Alpine,Greater Sydney,0.014666666666666666,30 Pacific Islander community in older australian community
30,Colyton - Oxley Park,Greater Sydney,0.009333333333333334,30 Pacific Islander community in older australian community
30,Bidwill - Hebersham - Emerton,Greater Sydney,0.008,30 Pacific Islander community in older australian community
30,Leumeah - Minto Heights,Greater Sydney,0.008,30 Pacific Islander community in older australian community
30,Kurri Kurri - Abermain,Rest of NSW,0.008,30 Pacific Islander community in older australian community
30,Warilla,Rest of NSW,0.008,30 Pacific Islander community in older australian community
30,Mayfield - Warabrook,Rest of NSW,0.004,30 Pacific Islander community in older australian community
30,Dubbo - East,Rest of NSW,0.0026666666666666666,30 Pacific Islander community in older australian community
30,Nambour,Rest of Qld,0.017333333333333333,30 Pacific Islander community in older australian community
30,Labrador,Rest of Qld,0.006666666666666667,30 Pacific Islander community in older australian community
30,Newtown (Qld),Rest of Qld,0.006666666666666667,30 Pacific Islander community in older australian community
30,Pacific Pines - Gaven,Rest of Qld,0.005333333333333333,30 Pacific Islander community in older australian community
30,Light,Rest of SA,0.0013333333333333333,30 Pacific Islander community in older australian community
30,Mallala,Rest of SA,0.0013333333333333333,30 Pacific Islander community in older australian community
30,Barmera,Rest of SA,0.0013333333333333333,30 Pacific Islander community in older australian community
30,Murray Bridge,Rest of SA,0.0013333333333333333,30 Pacific Islander community in older australian community
30,Hadspen - Carrick,Rest of Tas.,0.0026666666666666666,30 Pacific Islander community in older australian community
30,Latrobe,Rest of Tas.,0.0013333333333333333,30 Pacific Islander community in older australian community
30,Kangaroo Flat - Golden Square,Rest of Vic.,0.013333333333333334,30 Pacific Islander community in older australian community
30,California Gully - Eaglehawk,Rest of Vic.,0.008,30 Pacific Islander community in older australian community
30,Colac,Rest of Vic.,0.008,30 Pacific Islander community in older australian community
30,Mildura - South,Rest of Vic.,0.004,30 Pacific Islander community in older australian community
30,Katanning,Rest of WA,0.004,30 Pacific Islander community in older australian community
30,McKail - Willyung,Rest of WA,0.0026666666666666666,30 Pacific Islander community in older australian community
31,Belconnen,Australian Capital Territory,0.000925925925925926,31 Lower amenity young renters
31,Ainslie,Australian Capital Territory,0.000925925925925926,31 Lower amenity young renters
31,Greenway,Australian Capital Territory,0.000925925925925926,31 Lower amenity young renters
31,Adelaide,Greater Adelaide,0.009259259259259259,31 Lower amenity young renters
31,Elizabeth,Greater Adelaide,0.004629629629629629,31 Lower amenity young renters
31,Smithfield - Elizabeth North,Greater Adelaide,0.004629629629629629,31 Lower amenity young renters
31,Glenelg (SA),Greater Adelaide,0.004629629629629629,31 Lower amenity young renters
31,Woodridge,Greater Brisbane,0.008333333333333333,31 Lower amenity young renters
31,Eagleby,Greater Brisbane,0.007407407407407408,31 Lower amenity young renters
31,Redbank Plains,Greater Brisbane,0.006481481481481481,31 Lower amenity young renters
31,Caboolture - South,Greater Brisbane,0.006481481481481481,31 Lower amenity young renters
31,Stuart Park,Greater Darwin,0.000925925925925926,31 Lower amenity young renters
31,Nightcliff,Greater Darwin,0.000925925925925926,31 Lower amenity young renters
31,Glenorchy,Greater Hobart,0.002777777777777778,31 Lower amenity young renters
31,Hobart,Greater Hobart,0.002777777777777778,31 Lower amenity young renters
31,Rokeby,Greater Hobart,0.001851851851851852,31 Lower amenity young renters
31,Risdon Vale,Greater Hobart,0.000925925925925926,31 Lower amenity young renters
31,Frankston,Greater Melbourne,0.011111111111111112,31 Lower amenity young renters
31,Hastings - Somers,Greater Melbourne,0.003703703703703704,31 Lower amenity young renters
31,Heidelberg West,Greater Melbourne,0.002777777777777778,31 Lower amenity young renters
31,Preston - East,Greater Melbourne,0.002777777777777778,31 Lower amenity young renters
31,Mandurah,Greater Perth,0.008333333333333333,31 Lower amenity young renters
31,Maylands,Greater Perth,0.003703703703703704,31 Lower amenity young renters
31,Belmont - Ascot - Redcliffe,Greater Perth,0.003703703703703704,31 Lower amenity young renters
31,Armadale - Wungong - Brookdale,Greater Perth,0.002777777777777778,31 Lower amenity young renters
31,Penrith,Greater Sydney,0.008333333333333333,31 Lower amenity young renters
31,Gosford - Springfield,Greater Sydney,0.007407407407407408,31 Lower amenity young renters
31,Kingswood - Werrington,Greater Sydney,0.006481481481481481,31 Lower amenity young renters
31,Fairfield,Greater Sydney,0.005555555555555556,31 Lower amenity young renters
31,Armidale,Rest of NSW,0.008333333333333333,31 Lower amenity young renters
31,Bathurst - South,Rest of NSW,0.005555555555555556,31 Lower amenity young renters
31,Coffs Harbour - South,Rest of NSW,0.004629629629629629,31 Lower amenity young renters
31,Warilla,Rest of NSW,0.004629629629629629,31 Lower amenity young renters
31,Katherine,Rest of NT,0.005555555555555556,31 Lower amenity young renters
31,Nhulunbuy,Rest of NT,0.004629629629629629,31 Lower amenity young renters
31,Mount Johns,Rest of NT,0.001851851851851852,31 Lower amenity young renters
31,Alligator,Rest of NT,0.001851851851851852,31 Lower amenity young renters
31,Broadsound - Nebo,Rest of Qld,0.012962962962962963,31 Lower amenity young renters
31,Labrador,Rest of Qld,0.012037037037037037,31 Lower amenity young renters
31,Maroochydore - Kuluin,Rest of Qld,0.009259259259259259,31 Lower amenity young renters
31,Coomera,Rest of Qld,0.007407407407407408,31 Lower amenity young renters
31,Murray Bridge,Rest of SA,0.003703703703703704,31 Lower amenity young renters
31,Whyalla,Rest of SA,0.002777777777777778,31 Lower amenity young renters
31,Roxby Downs,Rest of SA,0.002777777777777778,31 Lower amenity young renters
31,Port Pirie,Rest of SA,0.001851851851851852,31 Lower amenity young renters
31,Launceston,Rest of Tas.,0.001851851851851852,31 Lower amenity young renters
31,Invermay,Rest of Tas.,0.000925925925925926,31 Lower amenity young renters
31,Mowbray,Rest of Tas.,0.000925925925925926,31 Lower amenity young renters
31,South Launceston,Rest of Tas.,0.000925925925925926,31 Lower amenity young renters
31,Mildura - North,Rest of Vic.,0.006481481481481481,31 Lower amenity young renters
31,Shepparton - North,Rest of Vic.,0.005555555555555556,31 Lower amenity young renters
31,Bendigo,Rest of Vic.,0.003703703703703704,31 Lower amenity young renters
31,Corio - Lovely Banks,Rest of Vic.,0.003703703703703704,31 Lower amenity young renters
31,South Hedland,Rest of WA,0.012037037037037037,31 Lower amenity young renters
31,Karratha,Rest of WA,0.011111111111111112,31 Lower amenity young renters
31,Ashburton (WA),Rest of WA,0.010185185185185186,31 Lower amenity young renters
31,Newman,Rest of WA,0.006481481481481481,31 Lower amenity young renters
32,Belconnen,Australian Capital Territory,0.0014388489208633094,32 Public housing
32,Spence,Australian Capital Territory,0.0014388489208633094,32 Public housing
32,Lyneham,Australian Capital Territory,0.0014388489208633094,32 Public housing
32,Narrabundah,Australian Capital Territory,0.0014388489208633094,32 Public housing
32,The Parks,Greater Adelaide,0.010071942446043165,32 Public housing
32,Enfield - Blair Athol,Greater Adelaide,0.007194244604316547,32 Public housing
32,North Haven,Greater Adelaide,0.0057553956834532375,32 Public housing
32,Elizabeth,Greater Adelaide,0.004316546762589928,32 Public housing
32,Inala - Richlands,Greater Brisbane,0.011510791366906475,32 Public housing
32,Mount Gravatt,Greater Brisbane,0.0057553956834532375,32 Public housing
32,Rocklea - Acacia Ridge,Greater Brisbane,0.004316546762589928,32 Public housing
32,Deception Bay,Greater Brisbane,0.004316546762589928,32 Public housing
32,Darwin City,Greater Darwin,0.0014388489208633094,32 Public housing
32,Moulden,Greater Darwin,0.0014388489208633094,32 Public housing
32,Bridgewater - Gagebrook,Greater Hobart,0.008633093525179856,32 Public housing
32,Rokeby,Greater Hobart,0.0057553956834532375,32 Public housing
32,Glenorchy,Greater Hobart,0.0014388489208633094,32 Public housing
32,New Norfolk,Greater Hobart,0.0014388489208633094,32 Public housing
32,Richmond - North,Greater Melbourne,0.008633093525179856,32 Public housing
32,Ascot Vale,Greater Melbourne,0.0057553956834532375,32 Public housing
32,Carlton,Greater Melbourne,0.0057553956834532375,32 Public housing
32,North Melbourne,Greater Melbourne,0.0057553956834532375,32 Public housing
32,Bentley - Wilson - St James,Greater Perth,0.0028776978417266188,32 Public housing
32,Fremantle,Greater Perth,0.0028776978417266188,32 Public housing
32,Willagee,Greater Perth,0.0028776978417266188,32 Public housing
32,Subiaco - Shenton Park,Greater Perth,0.0014388489208633094,32 Public housing
32,Lethbridge Park - Tregear,Greater Sydney,0.02877697841726619,32 Public housing
32,Ashcroft - Busby - Miller,Greater Sydney,0.027338129496402876,32 Public housing
32,Bidwill - Hebersham - Emerton,Greater Sydney,0.014388489208633094,32 Public housing
32,Ermington - Rydalmere,Greater Sydney,0.014388489208633094,32 Public housing
32,Warilla,Rest of NSW,0.012949640287769784,32 Public housing
32,Goulburn,Rest of NSW,0.007194244604316547,32 Public housing
32,Unanderra - Mount Kembla,Rest of NSW,0.007194244604316547,32 Public housing
32,Berkeley - Lake Heights - Cringila,Rest of NSW,0.007194244604316547,32 Public housing
32,East Side,Rest of NT,0.0014388489208633094,32 Public housing
32,Sandover - Plenty,Rest of NT,0.0014388489208633094,32 Public housing
32,Biloela,Rest of Qld,0.0028776978417266188,32 Public housing
32,Garbutt - West End,Rest of Qld,0.0028776978417266188,32 Public housing
32,Clinton - New Auckland,Rest of Qld,0.0014388489208633094,32 Public housing
32,Nerang - Mount Nathan,Rest of Qld,0.0014388489208633094,32 Public housing
32,Whyalla,Rest of SA,0.017266187050359712,32 Public housing
32,Port Lincoln,Rest of SA,0.0057553956834532375,32 Public housing
32,Port Augusta,Rest of SA,0.0057553956834532375,32 Public housing
32,Mount Gambier - East,Rest of SA,0.0057553956834532375,32 Public housing
32,Ravenswood,Rest of Tas.,0.0028776978417266188,32 Public housing
32,East Devonport,Rest of Tas.,0.0028776978417266188,32 Public housing
32,Invermay,Rest of Tas.,0.0014388489208633094,32 Public housing
32,Newnham - Mayfield,Rest of Tas.,0.0014388489208633094,32 Public housing
32,Wendouree - Miners Rest,Rest of Vic.,0.0057553956834532375,32 Public housing
32,Corio - Lovely Banks,Rest of Vic.,0.0057553956834532375,32 Public housing
32,Norlane,Rest of Vic.,0.0057553956834532375,32 Public housing
32,Shepparton - North,Rest of Vic.,0.0057553956834532375,32 Public housing
