lvl6_id,lvl6_name,lvl4_id,lvl4_name,lvl3_id,lvl3_name,lvl2_id,lvl2_name,lvl1_id,lvl1_name
342931,Nurseryperson,3429,Other Horticultural Trades Workers,342,Horticultural Trades Workers,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343131,Aquaculture Supervisor,3431,"Senior Aquaculture, Crop and Forestry Workers",343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343132,Fishing Leading Hand,3431,"Senior Aquaculture, Crop and Forestry Workers",343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343133,Forestry Operations Supervisor,3431,"Senior Aquaculture, Crop and Forestry Workers",343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343134,Horticultural Supervisor or Specialist,3431,"Senior Aquaculture, Crop and Forestry Workers",343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343135,Senior Broadacre Crop and Livestock Farm Worker,3431,"Senior Aquaculture, Crop and Forestry Workers",343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343136,Senior Broadacre Crop Farm Worker,3431,"Senior Aquaculture, Crop and Forestry Workers",343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343137,Vineyard Supervisor,3431,"Senior Aquaculture, Crop and Forestry Workers",343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343199,"Senior Aquaculture, Crop and Forestry Workers nec",3431,"Senior Aquaculture, Crop and Forestry Workers",343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343231,Senior Beef Cattle Station Worker,3432,Senior Livestock Farm Workers,343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343232,Senior Cattle and Sheep Farm Worker,3432,Senior Livestock Farm Workers,343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343233,Senior Dairy Cattle Farm Worker,3432,Senior Livestock Farm Workers,343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343234,Senior Horse Stable or Stud Worker,3432,Senior Livestock Farm Workers,343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343235,Senior Piggery Stockperson,3432,Senior Livestock Farm Workers,343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343236,Senior Sheep Farm Worker,3432,Senior Livestock Farm Workers,343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343299,Senior Livestock Farm Workers nec,3432,Senior Livestock Farm Workers,343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343331,Shearer,3433,Shearers and Wool Classers,343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
343332,Wool Classer,3433,Shearers and Wool Classers,343,Primary Production Supervisors and Specialists,34,"Skilled Animal, Agricultural and Horticultural Workers",3,Technicians and Trades Workers
351131,Automotive Technician (General),3511,Automotive Technicians (General),351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351231,Automotive Electrician,3512,Automotive Electricians,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351331,Panelbeater,3513,Panelbeaters,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351431,Agricultural Mechanic,3514,Specialist Automotive Technicians,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351432,Bicycle Technician,3514,Specialist Automotive Technicians,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351433,Diesel Technician,3514,Specialist Automotive Technicians,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351434,Electric Vehicle Technician,3514,Specialist Automotive Technicians,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351435,Marine Technician,3514,Specialist Automotive Technicians,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351436,Motorcycle Technician,3514,Specialist Automotive Technicians,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351437,Small Engine Technician,3514,Specialist Automotive Technicians,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351531,Vehicle Body Builder,3515,Vehicle Body Builders and Trimmers,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351532,Vehicle Trimmer,3515,Vehicle Body Builders and Trimmers,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
351631,Vehicle Painter,3516,Vehicle Painters,351,Automotive Technicians and Trades Workers,35,Automotive Technicians and Trades Workers,3,Technicians and Trades Workers
361131,Floor Finisher,3611,Floor Finishers,361,Floor Finishers and Painters,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
361231,Painter,3612,Painters,361,Floor Finishers and Painters,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
362131,Glazier,3621,Glaziers,362,"Glaziers, Plasterers and Tilers",36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
362231,Plasterer (Wall and Ceiling),3622,Plasterers and Renderers,362,"Glaziers, Plasterers and Tilers",36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
362232,Renderer (Solid Plaster),3622,Plasterers and Renderers,362,"Glaziers, Plasterers and Tilers",36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
362331,Roof Tiler,3623,Roof Tilers,362,"Glaziers, Plasterers and Tilers",36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
362431,Wall and Floor Tiler,3624,Wall and Floor Tilers,362,"Glaziers, Plasterers and Tilers",36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
363131,Plumber (General),3631,Plumbers (General),363,Plumbers,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
363231,Gasfitter,3632,Gasfitters,363,Plumbers,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
363331,Roof Plumber,3633,Roof Plumbers,363,Plumbers,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
363931,Drainer,3639,Other Plumbers,363,Plumbers,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
363932,Fire Protection Plumber,3639,Other Plumbers,363,Plumbers,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
363933,Mechanical Services Plumber,3639,Other Plumbers,363,Plumbers,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
369131,Cabinet Maker,3691,Cabinet Makers,369,Miscellaneous Building Completion and Related Trades Workers,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
369931,Shopfitter,3699,Other Building Completion and Related Trades Workers,369,Miscellaneous Building Completion and Related Trades Workers,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
369932,Swimming Pool and Spa Builder,3699,Other Building Completion and Related Trades Workers,369,Miscellaneous Building Completion and Related Trades Workers,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
369933,Waterproofer,3699,Other Building Completion and Related Trades Workers,369,Miscellaneous Building Completion and Related Trades Workers,36,Building Completion and Related Trades Workers,3,Technicians and Trades Workers
371131,Bricklayer,3711,Bricklayers and Stonemasons,371,"Bricklayers, Stonemasons and Concreters",37,Building Structural Trades Workers,3,Technicians and Trades Workers
371132,Stonemason,3711,Bricklayers and Stonemasons,371,"Bricklayers, Stonemasons and Concreters",37,Building Structural Trades Workers,3,Technicians and Trades Workers
371231,Concreter,3712,Concreters,371,"Bricklayers, Stonemasons and Concreters",37,Building Structural Trades Workers,3,Technicians and Trades Workers
372131,Carpenter and Joiner,3721,Carpenters and Joiners,372,Carpenters and Joiners,37,Building Structural Trades Workers,3,Technicians and Trades Workers
372132,Carpenter,3721,Carpenters and Joiners,372,Carpenters and Joiners,37,Building Structural Trades Workers,3,Technicians and Trades Workers
372133,Joiner,3721,Carpenters and Joiners,372,Carpenters and Joiners,37,Building Structural Trades Workers,3,Technicians and Trades Workers
381131,Electrical Distribution Trades Worker,3811,Electrical Distribution Trades Workers,381,Electrical Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
381231,Electrician (General),3812,Electricians,381,Electrical Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
381232,Electrical Fitter,3812,Electricians,381,Electrical Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
381233,Industrial Electrician,3812,Electricians,381,Electrical Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
381234,Lift Mechanic,3812,Electricians,381,Electrical Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
382131,Air Conditioning and Refrigeration Technician,3821,Air Conditioning and Refrigeration Technicians,382,Electronics and Telecommunications Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
382231,Communications Operator,3822,Electronics Trades Workers,382,Electronics and Telecommunications Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
382232,Electronic Equipment Trades Worker,3822,Electronics Trades Workers,382,Electronics and Telecommunications Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
382233,Electronic Instrument Technician,3822,Electronics Trades Workers,382,Electronics and Telecommunications Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
382234,Office Equipment Technician,3822,Electronics Trades Workers,382,Electronics and Telecommunications Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
382331,Cabler (Data and Telecommunications),3823,Telecommunications Trades Workers,382,Electronics and Telecommunications Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
382332,Telecommunications Cable Technician,3823,Telecommunications Trades Workers,382,Electronics and Telecommunications Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
382333,Telecommunications Linesworker,3823,Telecommunications Trades Workers,382,Electronics and Telecommunications Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
382334,Telecommunications Technician,3823,Telecommunications Trades Workers,382,Electronics and Telecommunications Trades Workers,38,Electrotechnology and Telecommunications Trades Workers,3,Technicians and Trades Workers
391131,Gallery or Museum Technician,3911,"Gallery, Library and Museum Technicians",391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391132,Library Technician,3911,"Gallery, Library and Museum Technicians",391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391231,Audio Engineer,3912,Performing Arts Technicians,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391232,Broadcast Technician,3912,Performing Arts Technicians,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391233,"Camera Operator (Film, Television or Video)",3912,Performing Arts Technicians,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391234,Lighting Technician,3912,Performing Arts Technicians,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391299,Performing Arts Technicians nec,3912,Performing Arts Technicians,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391331,Photographer,3913,Photographers,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391431,Graphic Pre-press Operator,3914,Printing Trades Workers,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391432,Print Finisher,3914,Printing Trades Workers,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391433,Printing Machinist,3914,Printing Trades Workers,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391434,Screen Printer,3914,Printing Trades Workers,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391531,Signwriter,3915,Signwriters,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391931,Interior Decorator,3919,Other Artistic and Cultural Technicians and Trades Workers,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391932,Jeweller,3919,Other Artistic and Cultural Technicians and Trades Workers,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
391933,Musical Instrument Maker or Repairer,3919,Other Artistic and Cultural Technicians and Trades Workers,391,Artistic and Cultural Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
392131,Barber,3921,Barbers and Hairdressers,392,Barbers and Hairdressers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
392132,Hairdresser,3921,Barbers and Hairdressers,392,Barbers and Hairdressers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399131,Chemical Plant Operator,3991,"Chemical, Gas, Petroleum and Power Generation Plant Technicians",399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399132,Gas or Petroleum Production Technician,3991,"Chemical, Gas, Petroleum and Power Generation Plant Technicians",399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399133,Power Generation Plant Operator,3991,"Chemical, Gas, Petroleum and Power Generation Plant Technicians",399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399231,Driller,3992,Drillers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399331,Pest Control Technician,3993,Pest Control Technicians,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399431,Apparel Cutter,3994,"Textile, Clothing and Footwear Trades Workers",399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399432,Canvas Goods Fabricator,3994,"Textile, Clothing and Footwear Trades Workers",399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399433,Dressmaker or Tailor,3994,"Textile, Clothing and Footwear Trades Workers",399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399434,Garment Technician,3994,"Textile, Clothing and Footwear Trades Workers",399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399435,Leather Goods Maker,3994,"Textile, Clothing and Footwear Trades Workers",399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399436,Sail Maker,3994,"Textile, Clothing and Footwear Trades Workers",399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399437,Shoemaker,3994,"Textile, Clothing and Footwear Trades Workers",399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399438,Upholsterer,3994,"Textile, Clothing and Footwear Trades Workers",399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399531,Furniture Finisher,3995,Wood Machinists and Other Wood Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399532,Furniture Maker,3995,Wood Machinists and Other Wood Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399533,Picture Framer,3995,Wood Machinists and Other Wood Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399534,Wood Machinist,3995,Wood Machinists and Other Wood Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399599,Wood Machinists and Other Wood Trades Workers nec,3995,Wood Machinists and Other Wood Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399931,Boat Builder and Repairer,3999,Other Miscellaneous Technicians and Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399932,Diver,3999,Other Miscellaneous Technicians and Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399933,Fire Protection Equipment Technician,3999,Other Miscellaneous Technicians and Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399934,Gas Network Technician,3999,Other Miscellaneous Technicians and Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399935,Optical Mechanic,3999,Other Miscellaneous Technicians and Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399936,Plastics Technician,3999,Other Miscellaneous Technicians and Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399937,Railway Network Controller,3999,Other Miscellaneous Technicians and Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399938,Shipwright,3999,Other Miscellaneous Technicians and Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
399999,Technicians and Trades Workers nec,3999,Other Miscellaneous Technicians and Trades Workers,399,Miscellaneous Technicians and Trades Workers,39,Other Technicians and Trades Workers,3,Technicians and Trades Workers
411131,Child Protection Practitioner,4111,Child Protection and Family Violence Practitioners,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411132,Family Violence Practitioner,4111,Child Protection and Family Violence Practitioners,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411231,Community Development Officer,4112,Community Development and Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411232,Community Support Worker,4112,Community Development and Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411331,Diversional Therapist,4113,"Diversional Therapists, and Lifestyle Coordinators and Officers",411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411332,Lifestyle Coordinator,4113,"Diversional Therapists, and Lifestyle Coordinators and Officers",411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411333,Lifestyle Officer,4113,"Diversional Therapists, and Lifestyle Coordinators and Officers",411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411431,Employment Consultant,4114,Employment Consultants,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411531,Interpreter,4115,Interpreters and Translators,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411532,Translator,4115,Interpreters and Translators,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411631,Community Corrections Officer,4116,Welfare Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411632,Family Support Worker,4116,Welfare Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411633,Financial Counsellor (Community),4116,Welfare Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411634,Housing Officer,4116,Welfare Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411635,Refuge Worker,4116,Welfare Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411636,Welfare Worker,4116,Welfare Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411731,Residential Youth Worker,4117,Youth Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411732,Youth Justice Worker,4117,Youth Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411733,Youth Worker,4117,Youth Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411931,Recreation Officer,4119,Other Community and Welfare Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411932,Sports Development Officer,4119,Other Community and Welfare Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
411933,Volunteer Coordinator,4119,Other Community and Welfare Support Workers,411,Community and Welfare Support Workers,41,Community and Welfare Support Workers,4,Community and Personal Service Workers
421131,Aged Care Coordinator,4211,Aged Care Coordinators and Team Leaders,421,Aged Care Workers,42,Aged Care and Disability Services and Support Workers,4,Community and Personal Service Workers
421132,Aged Care Team Leader,4211,Aged Care Coordinators and Team Leaders,421,Aged Care Workers,42,Aged Care and Disability Services and Support Workers,4,Community and Personal Service Workers
421231,Community Aged Care Support Worker,4212,Community Aged Care Support Workers,421,Aged Care Workers,42,Aged Care and Disability Services and Support Workers,4,Community and Personal Service Workers
421331,Residential Aged Care Worker,4213,Residential Aged Care Workers,421,Aged Care Workers,42,Aged Care and Disability Services and Support Workers,4,Community and Personal Service Workers
422131,Disability Services Officer,4221,Disability Services and Residential Care Officers,422,Disability Services and Support Workers,42,Aged Care and Disability Services and Support Workers,4,Community and Personal Service Workers
422132,Residential Care Officer,4221,Disability Services and Residential Care Officers,422,Disability Services and Support Workers,42,Aged Care and Disability Services and Support Workers,4,Community and Personal Service Workers
422231,Disability Support Worker,4222,Disability Support Workers and Team Leaders,422,Disability Services and Support Workers,42,Aged Care and Disability Services and Support Workers,4,Community and Personal Service Workers
422232,Disability Team Leader,4222,Disability Support Workers and Team Leaders,422,Disability Services and Support Workers,42,Aged Care and Disability Services and Support Workers,4,Community and Personal Service Workers
431131,Early Childhood Education Room Leader,4311,Early Childhood Educators and Room Leaders,431,Early Childhood Educators and Child Carers,43,"Early Childhood Educators, Child Carers and Education Assistants",4,Community and Personal Service Workers
431132,Early Childhood Educator,4311,Early Childhood Educators and Room Leaders,431,Early Childhood Educators and Child Carers,43,"Early Childhood Educators, Child Carers and Education Assistants",4,Community and Personal Service Workers
431231,Family Day Care Coordinator,4312,Family Day Care Educators and Coordinators,431,Early Childhood Educators and Child Carers,43,"Early Childhood Educators, Child Carers and Education Assistants",4,Community and Personal Service Workers
431232,Family Day Care Educator,4312,Family Day Care Educators and Coordinators,431,Early Childhood Educators and Child Carers,43,"Early Childhood Educators, Child Carers and Education Assistants",4,Community and Personal Service Workers
431331,Nanny,4313,Nannies,431,Early Childhood Educators and Child Carers,43,"Early Childhood Educators, Child Carers and Education Assistants",4,Community and Personal Service Workers
431431,Out of School Hours Care Educator,4314,Out of School Hours Care Educators,431,Early Childhood Educators and Child Carers,43,"Early Childhood Educators, Child Carers and Education Assistants",4,Community and Personal Service Workers
432131,Inclusion Support Assistant,4321,Inclusion Support Assistants,432,Education Assistants,43,"Early Childhood Educators, Child Carers and Education Assistants",4,Community and Personal Service Workers
432231,Teaching Assistant,4322,Teaching Assistants,432,Education Assistants,43,"Early Childhood Educators, Child Carers and Education Assistants",4,Community and Personal Service Workers
432931,Aboriginal and Torres Strait Islander Education Officer,4329,Other Education Assistants,432,Education Assistants,43,"Early Childhood Educators, Child Carers and Education Assistants",4,Community and Personal Service Workers
432932,Boarding Supervisor,4329,Other Education Assistants,432,Education Assistants,43,"Early Childhood Educators, Child Carers and Education Assistants",4,Community and Personal Service Workers
441131,Enrolled Nurse,4411,Enrolled Nurses,441,Health Support Workers,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
441231,Massage Therapist,4412,Massage Therapists and Myotherapists,441,Health Support Workers,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
441232,Myotherapist,4412,Massage Therapists and Myotherapists,441,Health Support Workers,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
441233,Remedial Massage Therapist,4412,Massage Therapists and Myotherapists,441,Health Support Workers,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
441331,Mental Health Worker,4413,Mental Health Workers,441,Health Support Workers,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
441931,Aboriginal and Torres Strait Islander Health Practitioner,4419,Other Health Support Workers,441,Health Support Workers,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
441932,Aboriginal and Torres Strait Islander Health Worker,4419,Other Health Support Workers,441,Health Support Workers,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
441933,Audiometrist,4419,Other Health Support Workers,441,Health Support Workers,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
442131,Allied Health Assistant,4421,Allied Health Assistants,442,Patient and Health Care Assistants,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
442231,Assistant in Nursing,4422,Assistants in Nursing,442,Patient and Health Care Assistants,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
442331,Dental Assistant,4423,Dental Assistants,442,Patient and Health Care Assistants,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
442431,Optical Dispenser,4424,Optical Dispensers,442,Patient and Health Care Assistants,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
442531,Patient Care Assistant,4425,Patient Care and Patient Services Assistants,442,Patient and Health Care Assistants,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
442532,Patient Services Assistant,4425,Patient Care and Patient Services Assistants,442,Patient and Health Care Assistants,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
442931,Patient Transport Officer,4429,Other Patient and Health Care Assistants,442,Patient and Health Care Assistants,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
442999,Patient and Health Care Assistants nec,4429,Other Patient and Health Care Assistants,442,Patient and Health Care Assistants,44,Health Support Workers and Assistants,4,Community and Personal Service Workers
451131,Defence Force Member - Other Ranks,4511,Defence Force Members - Other Ranks,451,Protective Service Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
451231,Emergency Services Officer,4512,Emergency Services Officers and Firefighters,451,Protective Service Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
451232,Firefighter,4512,Emergency Services Officers and Firefighters,451,Protective Service Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
451331,General Duties Police Officer,4513,General Duties Police Officers,451,Protective Service Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
451931,Border Enforcement Operations Officer,4519,Other Protective Service Workers,451,Protective Service Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
